filename,comment_id,stance
comments-195.json,105978,against
comments-195.json,105980,against
comments-195.json,105981,against
comments-195.json,105983,against
comments-195.json,105984,against
comments-195.json,105985,against
comments-195.json,105988,against
comments-195.json,105989,against
comments-195.json,105991,against
comments-195.json,105992,against
comments-195.json,105995,against
comments-195.json,105996,against
comments-711.json,119022,against
comments-711.json,119024,against
comments-711.json,119026,against
comments-711.json,119027,against
comments-711.json,119030,against
comments-711.json,119031,against
comments-711.json,119033,against
comments-711.json,119034,against
comments-711.json,119036,against
comments-711.json,119037,against
comments-711.json,119038,against
comments-711.json,119039,against
comments-711.json,119040,against
comments-711.json,119041,against
comments-341.json,109881,for
comments-341.json,109882,against
comments-341.json,109884,against
comments-341.json,109886,against
comments-341.json,109888,against
comments-341.json,109889,against
comments-341.json,109890,against
comments-341.json,109891,against
comments-341.json,109894,against
comments-341.json,109895,against
comments-341.json,109896,against
comments-341.json,109897,against
comments-341.json,109898,against
comments-341.json,109899,against
comments-341.json,109900,against
comments-341.json,109901,against
comments-341.json,109902,against
comments-654.json,117719,against
comments-654.json,117720,against
comments-654.json,117722,against
comments-654.json,117723,against
comments-654.json,117726,against
comments-654.json,117727,against
comments-654.json,117729,against
comments-654.json,117730,against
comments-654.json,117731,against
comments-654.json,117732,against
comments-654.json,117733,against
comments-654.json,117734,against
comments-654.json,117736,against
comments-654.json,117738,against
comments-204.json,106182,against
comments-204.json,106183,against
comments-204.json,106184,against
comments-204.json,106186,against
comments-204.json,106192,against
comments-204.json,106193,against
comments-204.json,106195,against
comments-204.json,106196,against
comments-204.json,106197,against
comments-204.json,106198,against
comments-204.json,106200,against
comments-204.json,106201,against
comments-204.json,106203,against
comments-204.json,106206,against
comments-204.json,106207,against
comments-41.json,102412,against
comments-41.json,102413,against
comments-41.json,102415,against
comments-41.json,102416,against
comments-41.json,102417,against
comments-41.json,102418,against
comments-41.json,102419,against
comments-41.json,102421,against
comments-41.json,102422,against
comments-41.json,102424,against
comments-41.json,102425,against
comments-41.json,102426,against
comments-41.json,102427,against
comments-41.json,102428,against
comments-41.json,102429,against
comments-41.json,102430,against
comments-41.json,102432,against
comments-41.json,102433,against
comments-592.json,116149,against
comments-592.json,116152,against
comments-592.json,116153,against
comments-592.json,116155,against
comments-592.json,116158,against
comments-592.json,116159,against
comments-592.json,116160,against
comments-592.json,116162,against
comments-592.json,116163,against
comments-592.json,116166,against
comments-592.json,116167,against
comments-592.json,116169,against
comments-592.json,116171,against
comments-592.json,116172,against
comments-438.json,112156,against
comments-438.json,112157,against
comments-438.json,112159,for
comments-438.json,112160,against
comments-438.json,112161,against
comments-438.json,112163,against
comments-438.json,112164,against
comments-438.json,112165,against
comments-438.json,112166,against
comments-438.json,112167,against
comments-438.json,112169,against
comments-438.json,112170,against
comments-438.json,112172,against
comments-438.json,112174,against
comments-438.json,112175,against
comments-438.json,112176,against
comments-438.json,112177,against
comments-593.json,116173,against
comments-593.json,116177,against
comments-593.json,116178,against
comments-593.json,116180,against
comments-593.json,116182,against
comments-593.json,116185,against
comments-593.json,116187,against
comments-593.json,116188,against
comments-593.json,116190,against
comments-593.json,116191,against
comments-593.json,116192,against
comments-593.json,116193,against
comments-593.json,116194,against
comments-593.json,116195,against
comments-439.json,112178,against
comments-439.json,112179,against
comments-439.json,112180,against
comments-439.json,112181,against
comments-439.json,112182,against
comments-439.json,112184,against
comments-439.json,112185,against
comments-439.json,112186,against
comments-439.json,112189,against
comments-439.json,112190,against
comments-439.json,112191,against
comments-439.json,112192,against
comments-439.json,112194,against
comments-439.json,112195,against
comments-439.json,112197,against
comments-439.json,112198,against
comments-710.json,119000,against
comments-710.json,119001,against
comments-710.json,119002,against
comments-710.json,119003,against
comments-710.json,119004,against
comments-710.json,119006,against
comments-710.json,119007,against
comments-710.json,119008,against
comments-710.json,119011,against
comments-710.json,119013,against
comments-710.json,119015,against
comments-710.json,119016,against
comments-710.json,119017,against
comments-710.json,119018,against
comments-710.json,119020,against
comments-710.json,119021,against
comments-340.json,109860,against
comments-340.json,109861,against
comments-340.json,109862,against
comments-340.json,109863,against
comments-340.json,109864,against
comments-340.json,109865,against
comments-340.json,109866,against
comments-340.json,109868,against
comments-340.json,109871,against
comments-340.json,109872,against
comments-340.json,109873,against
comments-340.json,109874,against
comments-340.json,109875,against
comments-340.json,109878,against
comments-340.json,109879,against
comments-655.json,117739,against
comments-655.json,117741,against
comments-655.json,117742,against
comments-655.json,117743,against
comments-655.json,117744,against
comments-655.json,117746,against
comments-655.json,117747,against
comments-655.json,117748,against
comments-655.json,117749,against
comments-655.json,117753,against
comments-655.json,117757,against
comments-655.json,117758,against
comments-655.json,117759,against
comments-205.json,106213,against
comments-205.json,106216,against
comments-205.json,106218,against
comments-205.json,106221,against
comments-205.json,106224,against
comments-205.json,106226,against
comments-205.json,106229,against
comments-205.json,106231,against
comments-205.json,106235,against
comments-205.json,106239,against
comments-205.json,106247,against
comments-205.json,106251,against
comments-205.json,106255,against
comments-205.json,106262,against
comments-205.json,106263,against
comments-40.json,102389,against
comments-40.json,102390,against
comments-40.json,102392,against
comments-40.json,102394,against
comments-40.json,102397,against
comments-40.json,102398,against
comments-40.json,102399,against
comments-40.json,102400,against
comments-40.json,102401,against
comments-40.json,102402,against
comments-40.json,102403,against
comments-40.json,102404,against
comments-40.json,102405,against
comments-40.json,102407,against
comments-40.json,102408,against
comments-40.json,102411,against
comments-481.json,113229,against
comments-481.json,113231,against
comments-481.json,113232,against
comments-481.json,113233,against
comments-481.json,113236,against
comments-481.json,113237,against
comments-481.json,113240,against
comments-481.json,113241,against
comments-481.json,113242,against
comments-481.json,113243,against
comments-481.json,113244,against
comments-481.json,113245,against
comments-481.json,113247,for
comments-481.json,113249,against
comments-481.json,113250,against
comments-481.json,113251,against
comments-194.json,105948,against
comments-194.json,105949,against
comments-194.json,105950,against
comments-194.json,105955,against
comments-194.json,105958,against
comments-194.json,105961,against
comments-194.json,105962,against
comments-194.json,105964,against
comments-194.json,105966,against
comments-194.json,105967,against
comments-194.json,105968,against
comments-194.json,105969,against
comments-194.json,105970,against
comments-194.json,105972,against
comments-194.json,105973,against
comments-317.json,109351,against
comments-317.json,109352,against
comments-317.json,109353,against
comments-317.json,109354,against
comments-317.json,109355,against
comments-317.json,109356,against
comments-317.json,109358,against
comments-317.json,109359,against
comments-317.json,109360,against
comments-317.json,109361,against
comments-317.json,109363,against
comments-317.json,109364,against
comments-317.json,109365,against
comments-317.json,109366,against
comments-317.json,109368,against
comments-317.json,109369,against
comments-317.json,109371,against
comments-747.json,119864,against
comments-747.json,119867,against
comments-747.json,119868,against
comments-747.json,119870,against
comments-747.json,119871,against
comments-747.json,119873,against
comments-747.json,119875,against
comments-747.json,119876,against
comments-747.json,119880,against
comments-747.json,119883,against
comments-747.json,119884,against
comments-747.json,119885,against
comments-747.json,119887,against
comments-747.json,119890,against
comments-17.json,101830,against
comments-17.json,101831,against
comments-17.json,101832,against
comments-17.json,101833,against
comments-17.json,101837,against
comments-17.json,101838,against
comments-17.json,101839,against
comments-17.json,101844,against
comments-17.json,101845,against
comments-17.json,101846,against
comments-17.json,101847,against
comments-17.json,101848,against
comments-17.json,101850,against
comments-17.json,101853,against
comments-17.json,101854,against
comments-252.json,107632,against
comments-252.json,107634,against
comments-252.json,107635,against
comments-252.json,107637,against
comments-252.json,107638,against
comments-252.json,107641,against
comments-252.json,107642,against
comments-252.json,107645,against
comments-252.json,107647,against
comments-252.json,107648,against
comments-252.json,107650,against
comments-252.json,107651,against
comments-252.json,107652,against
comments-252.json,107654,against
comments-252.json,107657,against
comments-252.json,107658,against
comments-252.json,107659,against
comments-252.json,107663,against
comments-602.json,116396,against
comments-602.json,116397,against
comments-602.json,116398,against
comments-602.json,116400,against
comments-602.json,116401,against
comments-602.json,116402,against
comments-602.json,116403,against
comments-602.json,116404,against
comments-602.json,116405,against
comments-602.json,116406,against
comments-602.json,116407,against
comments-602.json,116409,against
comments-602.json,116410,against
comments-602.json,116411,against
comments-602.json,116413,against
comments-602.json,116414,against
comments-602.json,116416,against
comments-602.json,116419,against
comments-497.json,113630,against
comments-497.json,113632,against
comments-497.json,113633,against
comments-497.json,113635,against
comments-497.json,113636,against
comments-497.json,113637,against
comments-497.json,113646,against
comments-497.json,113647,against
comments-497.json,113648,against
comments-497.json,113650,against
comments-497.json,113651,against
comments-497.json,113653,against
comments-497.json,113654,against
comments-497.json,113657,against
comments-478.json,113153,against
comments-478.json,113155,against
comments-478.json,113156,against
comments-478.json,113157,against
comments-478.json,113159,for
comments-478.json,113161,against
comments-478.json,113162,for
comments-478.json,113163,against
comments-478.json,113166,against
comments-478.json,113167,against
comments-478.json,113168,against
comments-478.json,113169,against
comments-478.json,113170,against
comments-478.json,113171,against
comments-478.json,113173,against
comments-478.json,113175,against
comments-478.json,113176,against
comments-182.json,105688,against
comments-182.json,105689,against
comments-182.json,105690,against
comments-182.json,105691,against
comments-182.json,105692,against
comments-182.json,105694,against
comments-182.json,105695,against
comments-182.json,105696,against
comments-182.json,105697,against
comments-182.json,105698,against
comments-182.json,105699,against
comments-182.json,105700,against
comments-182.json,105701,against
comments-182.json,105703,against
comments-182.json,105704,against
comments-182.json,105705,against
comments-182.json,105706,against
comments-182.json,105707,against
comments-751.json,119962,against
comments-751.json,119963,against
comments-751.json,119965,against
comments-751.json,119966,against
comments-751.json,119967,against
comments-751.json,119968,against
comments-751.json,119969,against
comments-751.json,119970,against
comments-751.json,119971,against
comments-751.json,119972,against
comments-751.json,119974,against
comments-751.json,119977,against
comments-751.json,119978,against
comments-751.json,119979,against
comments-751.json,119981,against
comments-751.json,119984,against
comments-751.json,119987,against
comments-751.json,119988,against
comments-301.json,109007,against
comments-301.json,109008,against
comments-301.json,109012,against
comments-301.json,109013,against
comments-301.json,109014,against
comments-301.json,109015,against
comments-301.json,109016,against
comments-301.json,109017,against
comments-301.json,109018,against
comments-301.json,109019,against
comments-301.json,109020,against
comments-301.json,109021,against
comments-301.json,109022,against
comments-301.json,109023,for
comments-301.json,109024,against
comments-614.json,116708,against
comments-614.json,116710,against
comments-614.json,116711,against
comments-614.json,116713,against
comments-614.json,116714,against
comments-614.json,116716,against
comments-614.json,116718,against
comments-614.json,116719,against
comments-614.json,116720,against
comments-614.json,116721,against
comments-614.json,116722,against
comments-614.json,116726,against
comments-614.json,116727,against
comments-614.json,116728,against
comments-614.json,116729,against
comments-614.json,116730,against
comments-614.json,116731,against
comments-614.json,116732,for
comments-244.json,107365,against
comments-244.json,107369,against
comments-244.json,107370,against
comments-244.json,107371,against
comments-244.json,107372,against
comments-244.json,107373,against
comments-244.json,107376,against
comments-244.json,107377,against
comments-244.json,107379,against
comments-244.json,107385,against
comments-244.json,107386,for
comments-244.json,107388,against
comments-244.json,107391,against
comments-585.json,115959,against
comments-585.json,115960,against
comments-585.json,115962,against
comments-585.json,115965,against
comments-585.json,115967,against
comments-585.json,115968,against
comments-585.json,115969,against
comments-585.json,115970,against
comments-585.json,115973,against
comments-585.json,115974,against
comments-585.json,115975,for
comments-585.json,115976,against
comments-585.json,115977,against
comments-585.json,115978,against
comments-585.json,115979,against
comments-585.json,115983,against
comments-585.json,115984,against
comments-356.json,110210,against
comments-356.json,110211,for
comments-356.json,110213,against
comments-356.json,110214,against
comments-356.json,110216,against
comments-356.json,110217,against
comments-356.json,110218,against
comments-356.json,110219,against
comments-356.json,110220,against
comments-356.json,110221,against
comments-356.json,110222,against
comments-356.json,110224,against
comments-356.json,110225,against
comments-356.json,110226,against
comments-356.json,110227,against
comments-356.json,110228,against
comments-356.json,110229,against
comments-356.json,110230,against
comments-706.json,118910,against
comments-706.json,118911,against
comments-706.json,118912,against
comments-706.json,118913,against
comments-706.json,118915,against
comments-706.json,118916,against
comments-706.json,118917,against
comments-706.json,118918,against
comments-706.json,118919,against
comments-706.json,118921,against
comments-706.json,118922,against
comments-706.json,118923,against
comments-706.json,118924,against
comments-706.json,118925,against
comments-56.json,102761,against
comments-56.json,102762,against
comments-56.json,102763,against
comments-56.json,102765,against
comments-56.json,102769,against
comments-56.json,102772,against
comments-56.json,102774,against
comments-56.json,102775,against
comments-56.json,102778,for
comments-56.json,102779,against
comments-56.json,102781,against
comments-56.json,102783,against
comments-56.json,102788,against
comments-56.json,102791,against
comments-213.json,106517,against
comments-213.json,106518,against
comments-213.json,106525,against
comments-213.json,106527,against
comments-213.json,106528,against
comments-213.json,106529,against
comments-213.json,106530,against
comments-213.json,106531,against
comments-213.json,106533,against
comments-213.json,106534,against
comments-213.json,106538,against
comments-213.json,106539,against
comments-213.json,106541,against
comments-213.json,106543,against
comments-213.json,106545,against
comments-643.json,117430,against
comments-643.json,117431,against
comments-643.json,117433,against
comments-643.json,117434,against
comments-643.json,117437,against
comments-643.json,117438,against
comments-643.json,117440,against
comments-643.json,117441,against
comments-643.json,117442,against
comments-643.json,117444,against
comments-643.json,117447,against
comments-643.json,117448,against
comments-643.json,117449,against
comments-643.json,117456,against
comments-643.json,117457,against
comments-643.json,117459,against
comments-454.json,112545,against
comments-454.json,112546,against
comments-454.json,112547,against
comments-454.json,112549,against
comments-454.json,112550,against
comments-454.json,112551,against
comments-454.json,112552,against
comments-454.json,112553,against
comments-454.json,112561,against
comments-454.json,112562,against
comments-454.json,112563,against
comments-454.json,112564,against
comments-454.json,112565,against
comments-454.json,112566,against
comments-454.json,112568,against
comments-454.json,112570,for
comments-454.json,112571,against
comments-454.json,112572,against
comments-511.json,114032,against
comments-511.json,114033,against
comments-511.json,114034,against
comments-511.json,114035,against
comments-511.json,114037,against
comments-511.json,114038,against
comments-511.json,114039,against
comments-511.json,114042,against
comments-511.json,114043,against
comments-511.json,114046,against
comments-511.json,114047,against
comments-511.json,114048,against
comments-511.json,114049,against
comments-511.json,114050,against
comments-511.json,114051,against
comments-511.json,114052,against
comments-511.json,114053,against
comments-141.json,104754,against
comments-141.json,104756,against
comments-141.json,104757,against
comments-141.json,104758,against
comments-141.json,104763,against
comments-141.json,104764,against
comments-141.json,104765,against
comments-141.json,104766,against
comments-141.json,104767,against
comments-141.json,104769,against
comments-141.json,104772,against
comments-141.json,104774,against
comments-268.json,108241,against
comments-268.json,108242,against
comments-268.json,108244,against
comments-268.json,108245,against
comments-268.json,108246,against
comments-268.json,108250,against
comments-268.json,108251,against
comments-268.json,108252,against
comments-268.json,108253,against
comments-268.json,108257,against
comments-268.json,108262,against
comments-268.json,108264,against
comments-792.json,120959,against
comments-792.json,120961,for
comments-792.json,120962,against
comments-792.json,120963,against
comments-792.json,120964,against
comments-792.json,120966,against
comments-792.json,120968,against
comments-792.json,120970,against
comments-792.json,120972,against
comments-792.json,120973,against
comments-792.json,120974,against
comments-792.json,120975,against
comments-792.json,120976,against
comments-792.json,120977,against
comments-792.json,120978,against
comments-792.json,120979,against
comments-638.json,117290,against
comments-638.json,117294,against
comments-638.json,117295,against
comments-638.json,117296,against
comments-638.json,117297,against
comments-638.json,117298,against
comments-638.json,117300,against
comments-638.json,117301,against
comments-638.json,117302,against
comments-638.json,117303,against
comments-638.json,117306,against
comments-638.json,117309,against
comments-638.json,117312,against
comments-638.json,117313,against
comments-638.json,117314,against
comments-638.json,117315,against
comments-638.json,117316,against
comments-638.json,117319,against
comments-638.json,117320,against
comments-638.json,117321,against
comments-287.json,108687,against
comments-287.json,108689,against
comments-287.json,108693,against
comments-287.json,108694,against
comments-287.json,108696,against
comments-287.json,108697,against
comments-287.json,108699,against
comments-287.json,108700,against
comments-287.json,108701,against
comments-287.json,108702,for
comments-287.json,108705,against
comments-287.json,108706,against
comments-287.json,108709,against
comments-287.json,108710,against
comments-287.json,108711,against
comments-287.json,108712,against
comments-403.json,111323,against
comments-403.json,111324,against
comments-403.json,111326,against
comments-403.json,111327,against
comments-403.json,111328,against
comments-403.json,111329,against
comments-403.json,111330,against
comments-403.json,111332,against
comments-403.json,111335,against
comments-403.json,111336,against
comments-403.json,111337,against
comments-403.json,111338,against
comments-403.json,111340,against
comments-403.json,111341,against
comments-403.json,111342,against
comments-116.json,104198,against
comments-116.json,104200,against
comments-116.json,104201,against
comments-116.json,104205,against
comments-116.json,104208,against
comments-116.json,104212,against
comments-116.json,104213,against
comments-116.json,104214,against
comments-116.json,104216,against
comments-116.json,104217,against
comments-116.json,104218,against
comments-116.json,104220,against
comments-546.json,114963,against
comments-546.json,114964,against
comments-546.json,114965,against
comments-546.json,114966,against
comments-546.json,114967,against
comments-546.json,114968,against
comments-546.json,114969,for
comments-546.json,114970,against
comments-546.json,114972,against
comments-546.json,114973,against
comments-546.json,114975,against
comments-546.json,114977,against
comments-546.json,114978,against
comments-546.json,114979,against
comments-546.json,114980,against
comments-546.json,114981,against
comments-546.json,114982,against
comments-546.json,114983,against
comments-546.json,114984,against
comments-815.json,121532,against
comments-815.json,121533,against
comments-815.json,121534,against
comments-815.json,121535,against
comments-815.json,121537,against
comments-815.json,121539,against
comments-815.json,121540,against
comments-815.json,121541,against
comments-815.json,121544,against
comments-815.json,121545,against
comments-815.json,121546,against
comments-815.json,121547,against
comments-815.json,121548,against
comments-815.json,121550,against
comments-815.json,121551,against
comments-815.json,121552,against
comments-395.json,111119,against
comments-395.json,111120,against
comments-395.json,111121,against
comments-395.json,111122,against
comments-395.json,111123,against
comments-395.json,111124,against
comments-395.json,111127,against
comments-395.json,111128,against
comments-395.json,111129,against
comments-395.json,111133,against
comments-395.json,111134,against
comments-395.json,111135,against
comments-395.json,111138,against
comments-395.json,111140,against
comments-395.json,111141,against
comments-395.json,111143,against
comments-395.json,111144,against
comments-95.json,103708,against
comments-95.json,103715,against
comments-95.json,103716,against
comments-95.json,103718,against
comments-95.json,103720,against
comments-95.json,103721,against
comments-95.json,103722,against
comments-95.json,103723,against
comments-95.json,103724,against
comments-95.json,103726,against
comments-95.json,103728,against
comments-95.json,103729,against
comments-95.json,103731,against
comments-95.json,103732,against
comments-95.json,103734,against
comments-680.json,118305,against
comments-680.json,118306,against
comments-680.json,118307,against
comments-680.json,118308,against
comments-680.json,118309,against
comments-680.json,118311,against
comments-680.json,118312,against
comments-680.json,118313,against
comments-680.json,118314,against
comments-680.json,118316,against
comments-680.json,118318,against
comments-680.json,118320,against
comments-680.json,118321,against
comments-680.json,118322,against
comments-680.json,118323,against
comments-680.json,118325,against
comments-680.json,118329,against
comments-415.json,111596,against
comments-415.json,111597,against
comments-415.json,111598,against
comments-415.json,111599,against
comments-415.json,111601,against
comments-415.json,111602,against
comments-415.json,111603,against
comments-415.json,111606,against
comments-415.json,111608,for
comments-415.json,111610,against
comments-415.json,111611,against
comments-415.json,111612,against
comments-415.json,111614,against
comments-415.json,111615,against
comments-415.json,111616,against
comments-415.json,111617,against
comments-415.json,111618,against
comments-415.json,111619,against
comments-803.json,121236,against
comments-803.json,121238,against
comments-803.json,121239,for
comments-803.json,121240,against
comments-803.json,121241,against
comments-803.json,121243,against
comments-803.json,121244,against
comments-803.json,121245,against
comments-803.json,121247,against
comments-803.json,121248,against
comments-803.json,121251,against
comments-803.json,121254,against
comments-803.json,121255,against
comments-803.json,121256,against
comments-803.json,121257,against
comments-803.json,121258,against
comments-550.json,115066,against
comments-550.json,115068,against
comments-550.json,115069,against
comments-550.json,115070,against
comments-550.json,115071,against
comments-550.json,115072,against
comments-550.json,115073,against
comments-550.json,115074,against
comments-550.json,115076,against
comments-550.json,115077,against
comments-550.json,115078,against
comments-550.json,115079,against
comments-550.json,115080,against
comments-550.json,115081,against
comments-550.json,115082,against
comments-550.json,115083,against
comments-550.json,115084,against
comments-100.json,103829,against
comments-100.json,103831,against
comments-100.json,103833,against
comments-100.json,103834,against
comments-100.json,103836,against
comments-100.json,103839,against
comments-100.json,103840,against
comments-100.json,103841,against
comments-100.json,103842,against
comments-100.json,103843,against
comments-100.json,103846,against
comments-100.json,103847,against
comments-100.json,103848,against
comments-100.json,103849,against
comments-100.json,103852,against
comments-229.json,107000,against
comments-229.json,107001,against
comments-229.json,107003,against
comments-229.json,107006,against
comments-229.json,107009,against
comments-229.json,107011,against
comments-229.json,107013,against
comments-229.json,107014,against
comments-229.json,107016,against
comments-229.json,107017,against
comments-229.json,107018,against
comments-229.json,107019,against
comments-229.json,107020,against
comments-229.json,107022,against
comments-229.json,107024,against
comments-679.json,118283,against
comments-679.json,118284,against
comments-679.json,118286,against
comments-679.json,118287,against
comments-679.json,118288,against
comments-679.json,118290,against
comments-679.json,118291,against
comments-679.json,118292,against
comments-679.json,118293,against
comments-679.json,118294,against
comments-679.json,118295,against
comments-679.json,118296,against
comments-679.json,118297,against
comments-679.json,118298,against
comments-679.json,118299,against
comments-679.json,118300,against
comments-679.json,118301,against
comments-679.json,118302,against
comments-679.json,118303,against
comments-383.json,110843,against
comments-383.json,110844,against
comments-383.json,110845,against
comments-383.json,110846,against
comments-383.json,110847,against
comments-383.json,110848,against
comments-383.json,110850,against
comments-383.json,110851,against
comments-383.json,110852,against
comments-383.json,110854,against
comments-383.json,110855,against
comments-383.json,110857,against
comments-383.json,110858,against
comments-383.json,110859,against
comments-383.json,110861,against
comments-1.json,101449,against
comments-1.json,101454,against
comments-1.json,101455,against
comments-1.json,101459,against
comments-1.json,101462,against
comments-1.json,101463,against
comments-1.json,101469,against
comments-1.json,101470,against
comments-1.json,101472,against
comments-1.json,101473,against
comments-1.json,101475,against
comments-1.json,101477,against
comments-1.json,101478,against
comments-1.json,101479,against
comments-696.json,118676,against
comments-696.json,118677,against
comments-696.json,118678,against
comments-696.json,118679,against
comments-696.json,118680,against
comments-696.json,118681,against
comments-696.json,118682,against
comments-696.json,118683,against
comments-696.json,118685,against
comments-696.json,118688,against
comments-696.json,118689,against
comments-696.json,118690,against
comments-696.json,118692,against
comments-696.json,118693,against
comments-696.json,118694,against
comments-696.json,118695,against
comments-696.json,118696,against
comments-696.json,118698,against
comments-83.json,103420,against
comments-83.json,103421,against
comments-83.json,103422,against
comments-83.json,103425,against
comments-83.json,103426,against
comments-83.json,103427,against
comments-83.json,103429,against
comments-83.json,103430,against
comments-83.json,103431,against
comments-83.json,103432,against
comments-83.json,103435,against
comments-83.json,103437,against
comments-83.json,103440,against
comments-83.json,103442,against
comments-83.json,103443,against
comments-83.json,103445,against
comments-442.json,112252,against
comments-442.json,112253,against
comments-442.json,112254,against
comments-442.json,112255,against
comments-442.json,112256,against
comments-442.json,112261,against
comments-442.json,112262,against
comments-442.json,112264,against
comments-442.json,112265,against
comments-442.json,112266,against
comments-442.json,112267,against
comments-442.json,112268,against
comments-442.json,112269,against
comments-442.json,112270,against
comments-442.json,112271,against
comments-442.json,112272,against
comments-442.json,112275,against
comments-157.json,105124,against
comments-157.json,105128,against
comments-157.json,105133,against
comments-157.json,105137,against
comments-157.json,105140,against
comments-507.json,113928,against
comments-507.json,113930,against
comments-507.json,113933,against
comments-507.json,113934,against
comments-507.json,113937,against
comments-507.json,113938,against
comments-507.json,113939,against
comments-507.json,113940,against
comments-507.json,113942,against
comments-507.json,113943,against
comments-507.json,113944,against
comments-507.json,113947,against
comments-507.json,113948,against
comments-507.json,113949,against
comments-507.json,113950,against
comments-507.json,113954,against
comments-784.json,120759,against
comments-784.json,120761,against
comments-784.json,120762,against
comments-784.json,120764,against
comments-784.json,120765,against
comments-784.json,120766,against
comments-784.json,120769,against
comments-784.json,120770,against
comments-784.json,120771,against
comments-784.json,120772,against
comments-784.json,120773,against
comments-784.json,120774,against
comments-784.json,120775,against
comments-784.json,120776,against
comments-784.json,120777,against
comments-784.json,120778,against
comments-784.json,120779,against
comments-784.json,120780,against
comments-291.json,108788,against
comments-291.json,108794,against
comments-291.json,108795,against
comments-291.json,108796,against
comments-291.json,108797,against
comments-291.json,108798,against
comments-291.json,108799,against
comments-291.json,108801,against
comments-291.json,108803,against
comments-291.json,108804,against
comments-291.json,108809,against
comments-209.json,106376,against
comments-209.json,106377,against
comments-209.json,106381,against
comments-209.json,106385,against
comments-209.json,106386,against
comments-209.json,106387,against
comments-209.json,106389,against
comments-209.json,106390,against
comments-209.json,106392,against
comments-209.json,106393,against
comments-209.json,106396,against
comments-209.json,106398,against
comments-209.json,106404,against
comments-209.json,106407,against
comments-209.json,106408,against
comments-209.json,106411,against
comments-209.json,106415,against
comments-209.json,106417,against
comments-659.json,117834,against
comments-659.json,117835,against
comments-659.json,117836,against
comments-659.json,117837,against
comments-659.json,117841,against
comments-659.json,117842,against
comments-659.json,117843,against
comments-659.json,117845,against
comments-659.json,117846,against
comments-659.json,117847,against
comments-659.json,117848,against
comments-659.json,117849,against
comments-659.json,117850,against
comments-659.json,117851,against
comments-659.json,117852,against
comments-659.json,117853,against
comments-659.json,117854,against
comments-659.json,117855,against
comments-659.json,117857,against
comments-659.json,117858,against
comments-823.json,121714,against
comments-823.json,121716,against
comments-823.json,121717,against
comments-823.json,121718,against
comments-823.json,121720,against
comments-823.json,121721,for
comments-823.json,121723,against
comments-823.json,121725,for
comments-823.json,121726,against
comments-823.json,121727,against
comments-823.json,121728,against
comments-823.json,121730,against
comments-823.json,121731,against
comments-823.json,121733,against
comments-823.json,121734,against
comments-823.json,121735,against
comments-823.json,121736,against
comments-570.json,115590,against
comments-570.json,115591,against
comments-570.json,115592,for
comments-570.json,115594,against
comments-570.json,115596,against
comments-570.json,115597,against
comments-570.json,115599,against
comments-570.json,115600,against
comments-570.json,115601,against
comments-570.json,115602,against
comments-570.json,115603,against
comments-570.json,115604,against
comments-570.json,115606,against
comments-570.json,115612,against
comments-570.json,115613,for
comments-570.json,115614,against
comments-570.json,115615,against
comments-570.json,115617,against
comments-120.json,104287,against
comments-120.json,104289,against
comments-120.json,104290,against
comments-120.json,104291,against
comments-120.json,104292,against
comments-120.json,104294,against
comments-120.json,104295,against
comments-120.json,104296,against
comments-120.json,104297,for
comments-120.json,104300,against
comments-120.json,104302,against
comments-120.json,104303,against
comments-120.json,104305,against
comments-120.json,104307,against
comments-120.json,104308,against
comments-435.json,112075,against
comments-435.json,112076,against
comments-435.json,112077,against
comments-435.json,112078,against
comments-435.json,112080,against
comments-435.json,112082,against
comments-435.json,112083,against
comments-435.json,112085,against
comments-435.json,112086,against
comments-435.json,112087,against
comments-435.json,112089,against
comments-435.json,112090,against
comments-435.json,112095,against
comments-435.json,112096,against
comments-435.json,112097,against
comments-435.json,112098,against
comments-177.json,105581,against
comments-177.json,105584,against
comments-177.json,105585,against
comments-177.json,105586,against
comments-177.json,105588,against
comments-177.json,105590,against
comments-177.json,105592,against
comments-177.json,105594,against
comments-177.json,105595,against
comments-177.json,105596,against
comments-177.json,105597,against
comments-177.json,105598,against
comments-177.json,105599,against
comments-527.json,114476,against
comments-527.json,114480,against
comments-527.json,114481,against
comments-527.json,114482,against
comments-527.json,114484,against
comments-527.json,114485,against
comments-527.json,114486,against
comments-527.json,114490,against
comments-527.json,114491,against
comments-527.json,114492,against
comments-527.json,114494,against
comments-527.json,114497,against
comments-462.json,112737,against
comments-462.json,112738,against
comments-462.json,112739,against
comments-462.json,112740,against
comments-462.json,112742,against
comments-462.json,112744,against
comments-462.json,112748,against
comments-462.json,112751,against
comments-462.json,112752,against
comments-462.json,112754,against
comments-462.json,112755,against
comments-462.json,112758,against
comments-462.json,112759,against
comments-462.json,112761,against
comments-462.json,112764,against
comments-462.json,112765,against
comments-198.json,106040,against
comments-198.json,106041,against
comments-198.json,106043,against
comments-198.json,106044,against
comments-198.json,106045,against
comments-198.json,106046,against
comments-198.json,106047,against
comments-198.json,106049,against
comments-198.json,106050,against
comments-198.json,106051,against
comments-198.json,106052,against
comments-198.json,106053,against
comments-198.json,106055,against
comments-198.json,106056,against
comments-198.json,106058,against
comments-198.json,106059,against
comments-198.json,106060,against
comments-198.json,106061,against
comments-248.json,107485,against
comments-248.json,107486,against
comments-248.json,107487,against
comments-248.json,107493,against
